last_name,first_name,davenport_id,mlb_id,retrosheet_id,lahman_id,bbref_id,bats,throws
Anderson,Jason,ANDERSON19790609A,425427,andej003,anderja01,anderja01,L,R
Anderson,Josh,ANDERSON19820810A,461811,andej004,anderjo03,anderjo03,L,R
Anderson,John,ANDERSON18731214A,110244,andej101,anderjo01,anderjo01,B,R
Anderson,John,ANDERSON19321123A,110242,andej102,anderjo02,anderjo02,R,R
Anderson,Kent,ANDERSON19630812A,110246,andek001,anderke01,anderke01,R,R
Andersen,Larry,ANDERSEN19530000A,110224,andel001,anderla02,anderla02,R,R
Anderson,Lars,ANDERSON19870925A,502249,andel002,anderla03,anderla03,L,L
Anderson,Larry,ANDERSON19521203A,110247,andel101,anderla01,anderla01,R,R
Anderson,Mike,ANDERSON19670000A,110249,andem001,andermi02,andermi02,R,R
Anderson,Matt,ANDERSON19760817A,150183,andem002,anderma01,anderma01,R,R
Anderson,Marlon,ANDERSON19740106A,136724,andem003,anderma02,anderma02,L,R
Anderson,Mike,ANDERSON19510622A,110248,andem101,andermi01,andermi01,R,R
Anderson,Rick,ANDERSON19561129A,110251,ander001,anderri02,anderri02,R,R
Anderson,Rick,ANDERSON19531225A,110252,ander101,anderri01,anderri01,R,R
Anderson,Red,ANDERSON19120619A,110228,ander102,anderre01,anderre01,R,R
Anderson,Scott,ANDERSON19620000A,110254,andes001,andersc01,andersc01,R,R
Anderson,Sparky,ANDERSON19340222A,110238,andes101,andersp01,andersp01,R,R
Anderson,Varney,ANDERSON18660618A,110255,andev101,anderva01,anderva01,R,R
Anderson,Wingo,ANDERSON18860813A,110258,andew101,anderwi01,anderwi01,L,L
Anderson,Walter,ANDERSON18970925A,110256,andew102,anderwa01,anderwa01,L,L
Andino,Robert,ANDINO19840425A,435180,andir001,andinro01,andinro01,R,R
Andrus,Bill,ANDRUS19070725A,110276,andrb101,andrubi01,andrubi01,R,R
Andrews,Clayton,ANDREWS19780515A,150467,andrc001,andrecl01,andrecl01,R,L
Andrus,Elvis,ANDRUS19880826A,462101,andre001,andruel01,andruel01,R,R
Andrews,Ed,ANDREWS18590405A,110265,andre101,andreed01,andreed01,R,R
Andrews,Elbert,ANDREWS19011211A,110263,andre102,andreel01,andreel01,L,R
Andres,Ernie,ANDRES19180111A,110260,andre103,andreer01,andreer01,R,R
Andrews,Fred,ANDREWS19520504A,110264,andrf101,andrefr01,andrefr01,R,R
Andrus,Fred,ANDRUS18500823A,110275,andrf102,andrufr01,andrufr01,R,R
Andrews,Hub,ANDREWS19220831A,110266,andrh101,andrehu01,andrehu01,R,R
Andrews,Ivy,ANDREWS19070506A,110267,andri101,andreiv01,andreiv01,R,R
Andrews,John,ANDREWS19490209A,110269,andrj101,andrejo02,andrejo02,L,L
Andre,John,ANDRE19230103A,110259,andrj102,andrejo01,andrejo01,L,R
Andrews,Jim,ANDREWS18650605A,110268,andrj103,andreji01,andreji01,,
Andrew,Kim,ANDREW19531114A,110261,andrk101,andreki01,andreki01,R,R
Andrews,Mike,ANDREWS19430709A,110270,andrm101,andremi01,andremi01,R,R
Andrews,Nate,ANDREWS19130930A,110271,andrn101,andrena01,andrena01,R,R
Andrews,Rob,ANDREWS19521211A,110272,andrr101,andrero01,andrero01,R,R
Andrews,Shane,ANDREWS19710828A,110262,andrs001,andresh01,andresh01,R,R
Andrade,Steve,ANDRADE19780206A,430644,andrs002,andrast01,andrast01,R,R
Andrews,Stan,ANDREWS19170417A,110273,andrs101,andrest01,andrest01,R,R
Andrus,Wiman,ANDRUS18581014A,110277,andrw101,andruwi01,andruwi01,,
Andrews,Wally,ANDREWS18590918A,110274,andrw102,andrewa01,andrewa01,R,R
Andujar,Joaquin,ANDUJAR19521221A,110278,anduj001,andujjo01,andujjo01,B,R
Andujar,Luis,ANDUJAR19721122A,110279,andul001,andujlu01,andujlu01,R,R
Angelini,Norm,ANGELINI19470924A,110280,angen101,angelno01,angelno01,L,L
Angle,Matt,ANGLE19850910A,518408,anglm001,anglema01,anglema01,L,R
Angley,Tom,ANGLEY19041002A,110281,anglt101,angleto01,angleto01,L,R
Ankenman,Pat,ANKENMAN19121223A,110282,ankep101,ankenpa01,ankenpa01,R,R
Ankiel,Rick,ANKIEL19790719A,150449,ankir001,ankieri01,ankieri01,L,L
Anna,Dean,ANNA19861124A,542883,annad001,annade01,annade01,L,R
Annis,Bill,ANNIS18570308A,110283,annib101,annisbi01,annisbi01,R,
Anson,Cap,ANSON18520411A,110284,ansoc101,ansonca01,ansonca01,R,R
Anthony,Eric,ANTHONY19671108A,110285,anthe001,anthoer01,anthoer01,L,L
Antonello,Bill,ANTONELLO19270519A,110289,antob101,antonbi01,antonbi01,R,R
Antonelli,John,ANTONELLI19150715A,110288,antoj101,antonjo01,antonjo01,R,R
Antolick,Joe,ANTOLICK19160411A,110286,antoj102,antoljo01,antoljo01,R,R
Antonelli,Johnny,ANTONELLI19300412A,110287,antoj103,antonjo02,antonjo02,L,L
Antonelli,Matt,ANTONELLI19850408A,453327,antom001,antonma01,antonma01,R,R
Aoki,Nori,AOKI19820105A,493114,aokin001,aokino01,aokino01,L,R
Aparicio,Luis,APARICIO19340429A,110290,aparl101,aparilu01,aparilu01,R,R
Apodaca,Bob,APODACA19500131A,110291,apodb101,apodabo01,apodabo01,R,R
Aponte,Luis,APONTE19530614A,110292,aponl001,apontlu01,apontlu01,R,R
Appier,Kevin,APPIER19671206A,110293,appik001,appieke01,appieke01,R,R
Appleton,Ed,APPLETON18920229A,110295,apple101,appleed01,appleed01,R,R
Applegate,Fred,APPLEGATE18790509A,110294,applf101,applefr01,applefr01,R,R
Appling,Luke,APPLING19070402A,110297,appll101,applilu01,applilu01,R,R
Appleton,Pete,APPLETON19040520A,110296,applp101,applepe01,applepe01,R,R
Aquino,Greg,VALERA19790411A,425628,aquig001,aquingr01,aquingr01,R,R
Aquino,Luis,AQUINO19640000A,110298,aquil001,aquinlu01,aquinlu01,R,R
Aragon,Angel,ARAGON18900802A,110299,araga101,aragoan01,aragoan01,R,R
Aragon,Jack,ARAGON19151120A,110300,aragj101,aragoja01,aragoja01,R,R
Archer,Chris,ARCHER19880926A,502042,archc001,archech01,archech01,R,R
Archer,Fred,ARCHER19100307A,110302,archf101,archefr01,archefr01,L,L
Archie,George,ARCHIE19140427A,110305,archg101,archige01,archige01,R,R
Archer,Jim,ARCHER19320525A,110304,archj101,archeji02,archeji02,R,L
Archer,Jimmy,ARCHER18830513A,110303,archj102,archeji01,archeji01,R,R
Archdeacon,Maurice,ARCHDEACO18971214A,110301,archm101,archdma01,archdma01,L,L
Arcia,Jose,ARCIA19430822A,110306,arcij101,arciajo01,arciajo01,R,R
Arcia,Oswaldo,ARCIA19910509A,542455,arcio001,arciaos01,arciaos01,L,R
Ardell,Dan,ARDELL19410527A,110307,arded101,ardelda01,ardelda01,L,L
Ardizoia,Rugger,ARDIZOIA19191120A,110308,ardir101,ardizru01,ardizru01,R,R
Ardner,Joe,ARDNER18580227A,110309,ardnj101,ardnejo01,ardnejo01,R,R
Ardoin,Danny,ARDOIN19740708A,150416,ardod001,ardoida01,ardoida01,R,R
Arellanes,Frank,ARELLANES18820128A,110310,arelf101,arellfr01,arellfr01,R,R
Arencibia,J.P.,ARENCIBIA19860105A,450317,arenj001,arencjp01,arencjp01,R,R
Arenado,Nolan,ARENADO19910416A,571448,arenn001,arenano01,arenano01,R,R
Arft,Hank,ARFT19220128A,110311,arfth101,arftha01,arftha01,L,L
Arias,Alex,ARIAS19671120A,110312,ariaa001,ariasal01,ariasal01,R,R
Arias,Alberto,ARIAS19831014A,464244,ariaa002,ariasal02,ariasal02,R,R
Arias,George,ARIAS19720312A,110313,ariag001,ariasge01,ariasge01,R,R
Arias,Joaquin,ARIAS19840921A,435078,ariaj001,ariasjo01,ariasjo01,R,R
Arias,Rudy,ARIAS19310606A,110314,ariar101,ariasru01,ariasru01,L,L
Arlett,Buzz,ARLETT18990103A,110315,arleb101,arletbu01,arletbu01,B,R
Arlich,Don,ARLICH19430215A,110316,arlid101,arlicdo01,arlicdo01,L,L
Arlin,Steve,ARLIN19450925A,110317,arlis101,arlinst01,arlinst01,R,R
Armas,Marcos,ARMAS19690805A,110319,armam001,armasma01,armasma01,R,R
Armas,Tony,ARMAS19530702A,110318,armat001,armasto01,armasto01,R,R
Armas,Tony,ARMAS19780429A,150393,armat002,armasto02,armasto02,R,R
Armbruster,Charlie,ARMBRUSTE18800830A,110322,armbc101,armbrch01,armbrch01,R,R
Armbrister,Ed,ARMBRISTE19480704A,110320,armbe101,armbred01,armbred01,R,R
Armbruster,Harry,ARMBRUSTE18820320A,110323,armbh101,armbrha01,armbrha01,L,L
Armbrust,Orville,ARMBRUST19100302A,110321,armbo101,armbror01,armbror01,R,R
Armstrong,George,ARMSTRONG19240603A,110327,armsg101,armstge01,armstge01,R,R
Armstrong,Howard,ARMSTRONG18891202A,110324,armsh101,armstho01,armstho01,R,R
Armstrong,Jack,ARMSTRONG19650307A,110325,armsj001,armstja01,armstja01,R,R
Armstrong,Mike,ARMSTRONG19540307A,110326,armsm001,armstmi01,armstmi01,R,R
Armstrong,Bob,ARMSTRONG18500000B,203697,armsr101,armstbo01,armstsa01,,
Arndt,Harry,ARNDT18790212A,110329,arndh101,arndtha01,arndtha01,R,R
Arndt,Larry,ARNDT19630225A,110330,arndl001,arndtla01,arndtla01,R,R
Arnold,Billy,ARNOLD18510302A,110334,arnob101,arnolbi01,arnolbi01,,
Arnold,Chris,ARNOLD19471106A,110331,arnoc101,arnolch01,arnolch01,R,R
Arnold,Jamie,ARNOLD19740324A,150374,arnoj001,arnolja01,arnolja01,R,R
Arnovich,Morrie,ARNOVICH19101116A,110335,arnom101,arnovmo01,arnovmo01,R,R
Arnold,Scott,ARNOLD19620818A,110332,arnos001,arnolsc01,arnolsc01,R,R
Arnold,Tony,ARNOLD19590503A,110333,arnot001,arnolto01,arnolto01,R,R
Arnsberg,Brad,ARNSBERG19630820A,110336,arnsb001,arnsbbr01,arnsbbr01,R,R
Arntzen,Orie,ARNTZEN19091018A,110337,arnto101,arntzor01,arntzor01,R,R
Arocha,Rene,AROCHA19660224A,110338,arocr001,arochre01,arochre01,R,R
Arredondo,Jose,ARREDONDO19840330A,461766,arrej001,arredjo01,arredjo01,R,R
Arrigo,Gerry,ARRIGO19410612A,110339,arrig101,arrigge01,arrigge01,L,L
Arrieta,Jake,ARRIETA19860306A,453562,arrij001,arrieja01,arrieja01,R,R
Arroyo,Bronson,ARROYO19770224A,276520,arrob001,arroybr01,arroybr01,R,R
Arroyo,Fernando,ARROYO19520321A,110340,arrof001,arroyfe01,arroyfe01,R,R
Arroyo,Luis,ARROYO19270218A,110341,arrol101,arroylu01,arroylu01,L,L
Arrojo,Rolando,ARROJO19680718A,134361,arror001,arrojro01,arrojro01,R,R
Arroyo,Rudy,ARROYO19500619A,110342,arror101,arroyru01,arroyru01,L,L
Arruebarrena,Erisbel,ARRUEBARR19900325A,628326,arrue001,arrueer01,arrueba01,R,R
Arundel,Harry,ARUNDEL18550000A,110343,arunh101,arundha01,arundha01,,R
Arundel,Tug,ARUNDEL18620630A,110344,arunt101,arundtu01,arundtu01,R,R
Asadoor,Randy,ASADOOR19621020A,110345,asadr001,asadora01,asadora01,R,R
Asbell,Jim,ASBELL19140622A,110346,asbej101,asbelji01,asbelji01,R,R
Asbjornson,Casper,ASBJORNSO19090619A,110347,asbjc101,asbjoca01,asbjoca01,R,R
Ascanio,Jose,ASCANIO19850502A,448857,ascaj001,ascanjo01,ascanjo01,R,R
Asche,Cody,ASCHE19900630A,605125,aschc001,ascheco01,ascheco01,L,R
Asencio,Miguel,ASENCIO19800929A,407900,asenm001,asencmi01,asencmi01,R,R
Ash,Ken,ASH19010916A,110348,ash-k101,ashke01,ashke01,R,R
Ashby,Alan,ASHBY19510708A,110350,ashba001,ashbyal01,ashbyal01,B,R
Ashby,Andy,ASHBY19670711A,110351,ashba002,ashbyan01,ashbyan01,R,R
Ashburn,Richie,ASHBURN19270319A,110349,ashbr101,ashburi01,ashburi01,L,R
Ashford,Tucker,ASHFORD19541204A,110352,ashft001,ashfotu01,ashfotu01,R,R
Ashley,Billy,ASHLEY19700711A,110353,ashlb001,ashlebi01,ashlebi01,R,R
Asmussen,Tom,ASMUSSEN18760926A,110354,asmut101,asmusto01,asmusto01,,R
Aspromonte,Bob,ASPROMONT19380619A,110356,asprb101,asprobo01,asprobo01,R,R
Aspromonte,Ken,ASPROMONT19310922A,110355,asprk101,asproke01,asproke01,R,R
Asselstine,Brian,ASSELSTIN19530923A,110357,asseb101,asselbr01,asselbr01,L,R
Assenmacher,Paul,ASSENMACH19601210A,110358,assep001,assenpa01,assenpa01,L,L
Astacio,Ezequiel,ASTACIO19791104A,430586,astae001,astacez01,astacez01,R,R
Astacio,Pedro,ASTACIO19691128A,110359,astap001,astacpe01,astacpe01,R,R
Astroth,Joe,ASTROTH19220901A,110360,astrj101,astrojo01,astrojo01,R,R
Atchley,Justin,ATCHLEY19730905A,280057,atchj001,atchlju01,atchlju01,L,L
Atchison,Scott,ATCHISON19760329A,425786,atchs001,atchisc01,atchisc01,R,R
Atherton,Charlie,ATHERTON18731019A,110361,athec101,atherch01,atherch01,R,R
Atherton,Keith,ATHERTON19590219A,110362,athek001,atherke01,atherke01,R,R
Atilano,Luis,ATILANO19850510A,457447,atill001,atilalu01,atilalu01,R,R
Atkinson,Al,ATKINSON18610309A,110365,atkia101,atkinal01,atkinal01,R,R
Atkinson,Bill,ATKINSON19541004A,110368,atkib101,atkinbi01,atkinbi01,L,R
Atkinson,Ed,ATKINSON18510000A,110366,atkie101,atkined01,atkined01,,
Atkins,Garrett,ATKINS19791212A,425548,atkig001,atkinga01,atkinga01,R,R
Atkins,James,ATKINS19210310A,110364,atkij101,atkinja01,atkinja01,L,R
Atkinson,Lefty,ATKINSON19060602A,110367,atkil101,atkinle01,atkinle01,L,L
Atkins,Mitch,ATKINS19851001A,444444,atkim001,atkinmi01,atkinmi01,R,R
Atkins,Tommy,ATKINS18871209A,110363,atkit101,atkinto01,atkinto01,L,L
Attreau,Dick,ATTREAU18970408A,110369,attrd101,attredi01,attredi01,L,L
Atwell,Toby,ATWELL19240308A,110370,atwet101,atwelto01,atwelto01,L,R
Atwood,Bill,ATWOOD19110925A,110371,atwob101,atwoobi01,atwoobi01,R,R
Atz,Jake,ATZ18790701A,110372,atz-j101,atzja01,atzja01,R,R
Aubrey,Harry,AUBREY18810705A,110373,aubrc101,aubreha01,aubreha01,R,R
Aubrey,Michael,AUBREY19820415A,430956,aubrm001,aubremi01,aubremi01,L,L
Aucoin,Derek,AUCOIN19700327A,110374,aucod001,aucoide01,aucoide01,R,R
Aude,Rich,AUDE19710713A,110375,auder001,auderi01,auderi01,R,R
Auerbach,Rick,AUERBACH19500215A,110376,auerr101,auerbri01,auerbri01,R,R
Augenstein,Bryan,AUGENSTEI19860711A,446248,augeb001,augenbr01,augenbr01,R,R
August,Don,AUGUST19630703A,110377,augud001,augusdo01,augusdo01,R,R
Augustine,Dave,AUGUSTINE19491128A,110378,augud101,augusda01,augusda01,R,R
Augustine,Jerry,AUGUSTINE19520724A,110379,auguj001,augusje01,augusje01,L,L
Auker,Elden,AUKER19100921A,110380,aukee101,aukerel01,aukerel01,R,R
Aulds,Leslie,AULDS19201228A,110381,auldt101,auldsle01,auldsle01,R,R
Ault,Doug,AULT19500309A,110382,aultd101,aultdo01,aultdo01,R,L
Aumont,Phillippe,AUMONT19890107A,518418,aumop001,aumonph01,aumonph01,L,R
Aurilia,Rich,AURILIA19710902A,110383,aurir001,aurilri01,aurilri01,R,R
Ausanio,Joe,AUSANIO19660000A,110384,ausaj001,ausanjo01,ausanjo01,R,R
Ausmus,Brad,AUSMUS19690414A,110385,ausmb001,ausmubr01,ausmubr01,R,R
Aust,Dennis,AUST19401125A,110386,austd101,austde01,austde01,R,R
Austin,Henry,AUSTIN18441000A,110387,austh101,austihe01,austihe01,,
Austin,Jim,AUSTIN19640000A,110388,austj001,austiji02,austiji02,R,R
Austin,Jeff,AUSTIN19761019A,406953,austj002,austije01,austije01,R,R
Austin,Jimmy,AUSTIN18791208A,110389,austj101,austiji01,austiji01,B,R
Austin,Rick,AUSTIN19461027A,110390,austr101,austiri01,austiri01,R,L
Autry,Al,AUTRY19520229A,110391,autra101,autryal01,autryal01,R,R
Autry,Chick,AUTRY18850102A,110393,autrc101,autrych01,autrych01,L,L
Autry,Chick,AUTRY19030305A,110392,autrc102,autrych02,autrych02,R,R
Aven,Bruce,AVEN19720304A,110394,avenb001,avenbr01,avenbr01,R,R
Averill,Earl,AVERILL19020521A,110396,avere101,averiea01,averiea01,L,R
Averill,Earl,AVERILL19310909A,110395,avere102,averiea02,averiea02,R,R
Avery,Steve,AVERY19700414A,110397,avers001,averyst01,averyst01,L,L
Avery,Xavier,AVERY19900101A,542897,averx001,averyxa01,averyxa01,L,L
Avila,Alex,AVILA19870129A,488671,avila001,avilaal01,avilaal01,L,R
Avila,Bobby,AVILA19240402A,110398,avilb101,avilabo01,avilabo01,R,R
Avilan,Luis,AVILAN19890719A,501593,avill001,avilalu01,avilalu01,L,L
Aviles,Mike,AVILES19810313A,449107,avilm001,avilemi01,avilemi01,R,R
Aviles,Ramon,AVILES19520122A,110399,avilr101,avilera01,avilera01,R,R
Avrea,Jay,AVREA19200706A,110400,avrej101,avreaja01,avreaja01,R,R
Axelrod,Dylan,AXELROD19850730A,518420,axeld001,axelrdy01,axelrdy01,R,R
Axford,John,AXFORD19830401A,446099,axfoj001,axforjo01,axforjo01,R,R
Ayala,Benny,AYALA19510207A,110401,ayalb001,ayalabe01,ayalabe01,R,R
Ayala,Bobby,AYALA19690708A,110402,ayalb002,ayalabo01,ayalabo01,R,R
Ayala,Luis,AYALA19780112A,425646,ayall001,ayalalu01,ayalalu01,R,R
Aybar,Erick,AYBAR19840114A,430947,aybae001,aybarer01,aybarer01,B,R
Aybar,Manny,AYBAR19720504A,110403,aybam001,aybarma01,aybarma01,R,R
Aybar,Willy,AYBAR19830309A,430632,aybaw001,aybarwi01,aybarwi01,B,R
Aydelott,Jake,AYDELOTT18610706A,110404,aydej101,aydelja01,aydelja01,L,R
Ayers,Bill,AYERS19190927A,110405,ayerb101,ayersbi01,ayersbi01,R,R
Ayers,Doc,AYERS18900520A,110406,ayerd101,ayersdo01,ayersdo01,R,R
Aylward,Dick,AYLWARD19250604A,110407,aylwd101,aylwadi01,aylwadi01,R,R
Ayrault,Bob,AYRAULT19660427A,110409,ayrab001,ayraubo01,ayraubo01,R,R
Ayrault,Joe,AYRAULT19711008A,110408,ayraj001,ayraujo01,ayraujo01,R,R
Azcue,Joe,AZCUE19390818A,110410,azcuj101,azcuejo01,azcuejo01,R,R
Azocar,Oscar,AZOCAR00000000A,110411,azoco001,azocaos01,azocaos01,L,L
Babb,Charlie,BABB18730220A,110412,babbc101,babbch01,babbch01,B,R
Babcock,Bob,BABCOCK19490825A,110413,babcb101,babcobo01,babcobo01,R,R
Babe,Loren,BABE19280111A,110414,babel101,babelo01,babelo01,L,R
Babington,Charlie,BABINGTON18950504A,110416,babic101,babinch01,babinch01,R,R
Babich,Johnny,BABICH19130514A,110415,babij101,babicjo01,babicjo01,R,R
Babitt,Shooty,BABITT19590309A,110417,babis101,babitsh01,babitsh01,R,R
Backe,Brandon,BACKE19780405A,407840,backb001,backebr01,backebr01,R,R
Backman,Les,BACKMAN18880320A,110418,backl101,backmle01,backmle01,R,R
Backman,Wally,BACKMAN19590922A,110419,backw001,backmwa01,backmwa01,B,R
Bacon,Eddie,BACON18950408A,110420,bacoe101,baconed01,baconed01,,
Bacsik,Mike,BACSIK19771111A,407194,bacsm001,bacsimi02,bacsimi02,L,L
Bacsik,Mike,BACSIK19520401A,110421,bacsm101,bacsimi01,bacsimi01,R,R
Baczewski,Fred,BACZEWSKI19260515A,110422,baczf101,baczefr01,baczefr01,L,L
Bader,Art,BADER18860921A,110423,badea101,baderar01,baderar01,R,R
Badenhop,Burke,BADENHOP19830208A,488674,badeb001,badenbu01,badenbu01,R,R
Bader,Lore,BADER18880427A,110424,badek101,baderlo01,baderlo01,L,R
Badgro,Red,BADGRO19021201A,110425,badgr101,badgrre01,badgrre01,L,R
Baecht,Ed,BAECHT19070515A,110426,baece101,baeched01,baeched01,R,R
Baek,Cha Seung,BAEK19800529A,430657,baekc001,baekch01,baekch01,R,R
Baerga,Carlos,BAERGA19681104A,110427,baerc001,baergca01,baergca01,B,R
Baez,Benito,BAEZ19770506A,407299,baezb001,baezbe01,baezbe01,L,L
Baez,Danys,BAEZ19770910A,276056,baezd001,baezda01,baezda01,R,R
Baez,Javier,BAEZ19921201A,595879,baezj001,baezja01,baezja01,R,R
Baez,Jose,BAEZ19531231A,110428,baezj101,baezjo01,baezjo01,R,R
Baez,Kevin,BAEZ19670110A,110429,baezk001,baezke01,baezke01,R,R
Baez,Pedro,BAEZ19880311A,520980,baezp001,baezpe01,baezpe01,R,R
Bagby,Jim,BAGBY18891005A,110431,bagbj101,bagbyji01,bagbyji01,B,R
Bagby,Jim,BAGBY19160908A,110430,bagbj102,bagbyji02,bagbyji02,R,R
Bagwell,Bill,BAGWELL18950224A,110433,bagwb101,bagwebi01,bagwebi01,L,L
Bagwell,Jeff,BAGWELL19680527A,110432,bagwj001,bagweje01,bagweje01,R,R
Bahnsen,Stan,BAHNSEN19441215A,110434,bahns101,bahnsst01,bahnsst01,R,R
Bahr,Ed,BAHR19191016A,110435,bahre101,bahred01,bahred01,R,R
Bahret,Frank,BAHRET18590000A,110436,bahrf101,bahrefr01,bahrefr01,,
Baichley,Grover,BAICHLEY18900107A,110437,baicg101,baichgr01,baichgr01,R,R
Bailey,Andrew,BAILEY19840531A,457732,baila001,bailean01,bailean01,R,R
Bailor,Bob,BAILOR19510710A,110454,bailb001,bailobo01,bailobo01,R,R
Bailey,Bill,BAILEY18890412A,110453,bailb101,bailebi01,bailebi01,L,L
Bailey,Bill,BAILEY18811119A,110443,bailb102,bailebi02,bailebi02,L,R
Bailey,Bob,BAILEY19421013A,110451,bailb103,bailebo01,bailebo01,R,R
Bailey,Cory,BAILEY19710124A,110450,bailc001,baileco01,baileco01,R,R
Bailey,Ed,BAILEY19310415A,110449,baile101,baileed01,baileed01,L,R
Bailey,Fred,BAILEY18950816A,110442,bailf101,bailefr01,bailefr01,L,L
Bailey,Gene,BAILEY18931125A,110440,bailg101,bailege01,bailege01,R,R
Bailey,Homer,BAILEY19860503A,456701,bailh001,baileho02,baileho02,R,R
Bailey,Howard,BAILEY19570731A,110445,bailh101,baileho01,baileho01,R,L
Bailey,Harvey,BAILEY18761124A,110444,bailh102,baileha01,baileha01,,L
Bailey,Jeff,BAILEY19781119A,431158,bailj001,baileje01,baileje01,R,R
Bailey,Jim,BAILEY19341216A,110446,bailj101,baileji01,baileji01,B,L
Bailey,King,BAILEY18710000A,110448,bailk101,baileki01,baileki01,L,L
Bailey,Mark,BAILEY19611104A,110447,bailm001,bailema01,bailema01,B,R
Bailey,Roger,BAILEY19701003A,110441,bailr001,bailero01,bailero01,R,R
Bailes,Scott,BAILES19621218A,110438,bails001,bailesc01,bailesc01,L,L
Bailey,Sweetbreads,BAILEY18950212A,110439,bails101,bailesw01,bailesw01,R,R
Bailey,Steve,BAILEY19420212A,110452,bails102,bailest01,bailest01,R,R
Baines,Harold,BAINES19590315A,110456,bainh001,baineha01,baineha01,L,L
Bain,Loren,BAIN19220704A,110455,bainl101,bainlo01,bainlo01,R,R
Baird,Al,BAIRD18950602A,110458,baira101,bairdal01,bairdal01,R,R
Baird,Bob,BAIRD19400116A,110460,bairb101,bairdbo01,bairdbo01,L,L
Bair,Doug,BAIR19490822A,110457,baird001,bairdo01,bairdo01,R,R
Baird,Doug,BAIRD18910927A,110459,baird101,bairddo01,bairddo01,R,R
Baisley,Jeff,BAISLEY19821219A,488676,baisj001,baislje01,baislje01,R,R
Bajenaru,Jeff,BAJENARU19780321A,434117,bajej001,bajenje01,bajenje01,R,R
Baker,Al,BAKER19060228A,110463,bakea101,bakeral01,bakeral01,R,R
Baker,Bill,BAKER19110222A,110491,bakeb101,bakerbi01,bakerbi01,R,R
Baker,Bock,BAKER18780717A,110464,bakeb102,bakerbo01,bakerbo01,,L
Baker,Chuck,BAKER19521206A,110466,bakec101,bakerch02,bakerch02,R,R
Baker,Charlie,BAKER18560115A,110465,bakec102,bakerch01,bakerch01,R,R
Baker,Doug,BAKER19610403A,110469,baked001,bakerdo01,bakerdo01,B,R
Baker,Dusty,BAKER19490615A,110481,baked002,bakerdu01,bakerdu01,R,R
Baker,Dave,BAKER19571125A,110467,baked101,bakerda01,bakerda01,L,R
Baker,Del,BAKER18920503A,110468,baked102,bakerde01,bakerde01,R,R
Bakenhaster,Dave,BAKENHAST19450305A,110462,baked103,bakenda01,bakenda01,R,R
Baker,Ernie,BAKER18750808A,110470,bakee101,bakerer01,bakerer01,R,R
Baker,Frank,BAKER19461029A,110474,bakef101,bakerfr03,bakerfr03,L,R
Baker,Frank,BAKER18860313A,110480,bakef102,bakerfr01,bakerfr01,L,R
Baker,Floyd,BAKER19161010A,110472,bakef103,bakerfl01,bakerfl01,L,R
Baker,Frank,BAKER19440111A,110473,bakef104,bakerfr02,bakerfr02,L,R
Baker,Gene,BAKER19250615A,110471,bakeg101,bakerge02,bakerge02,R,R
Baker,George,BAKER18590000A,110475,bakeg102,bakerge01,bakerge01,,
Baker,Howard,BAKER18880301A,110476,bakeh101,bakerho01,bakerho01,R,R
Baker,Jeff,BAKER19810621A,425557,bakej001,bakerje03,bakerje03,R,R
Baker,John,BAKER19810120A,434633,bakej002,bakerjo01,bakerjo01,L,R
Baker,Jesse,BAKER18880603A,110479,bakej101,bakerje01,bakerje01,L,L
Bakely,Jersey,BAKELY18640417A,110461,bakej102,bakelje01,bakelje01,R,R
Baker,Jack,BAKER19500504A,110477,bakej103,bakerja01,bakerja01,R,R
Baker,Jesse,BAKER18950304A,110478,bakej104,bakerje02,bakerje02,R,R
Baker,Kirtley,BAKER18690624A,110482,bakek101,bakerki01,bakerki01,R,R
Baker,Norm,BAKER18631014A,110484,baken101,bakerno01,bakerno01,,
Baker,Neal,BAKER19040430A,110483,baken102,bakerne01,bakerne01,R,R
Baker,Phil,BAKER18560919A,110485,bakep101,bakerph01,bakerph01,L,L
Baker,Scott,BAKER19700000A,110486,bakes001,bakersc01,bakersc01,L,L
Baker,Scott,BAKER19810919A,435044,bakes002,bakersc02,bakersc02,R,R
Baker,Steve,BAKER19560830A,110487,bakes101,bakerst01,bakerst01,R,R
Baker,Tracy,BAKER18911107A,110490,baket101,bakertr01,bakertr01,R,R
Baker,Tom,BAKER19340506A,110489,baket102,bakerto02,bakerto02,L,L
Baker,Tom,BAKER19130611A,110488,baket103,bakerto01,bakerto01,R,R
Bako,Paul,BAKO19720620A,132720,bakop001,bakopa01,bakopa01,L,R
Balaz,John,BALAZ19501124A,110493,balaj101,balazjo01,balazjo01,R,R
Balas,Mike,BALAS19100517A,110492,balam101,balasmi01,balasmi01,R,R
Balboni,Steve,BALBONI19570000A,110494,balbs001,balbost01,balbost01,R,R
