Year,driverId,position,time,lap,seconds
2016,button,15,1M 32.841S,49,92.841
2016,wehrlein,16,1M 38.154S,49,98.154
2016,rosberg,1,1M 31S,50,91
2016,hamilton,2,1M 30.913S,50,90.913
2016,vettel,3,1M 30.168S,50,90.168
2016,ricciardo,4,1M 29.307S,50,89.307
2016,massa,5,1M 33.751S,50,93.751
2016,grosjean,6,1M 32.959S,50,92.959
2016,hulkenberg,7,1M 32.842S,50,92.842
2016,bottas,8,1M 32.98S,50,92.98
2016,sainz,9,1M 32.935S,50,92.935
2016,max_verstappen,10,1M 32.817S,50,92.817
2016,jolyon_palmer,11,1M 33.203S,50,93.203
2016,perez,12,1M 33.534S,50,93.534
2016,kevin_magnussen,13,1M 33.856S,50,93.856
2016,nasr,14,1M 32.98S,50,92.98
2016,button,15,1M 32.951S,50,92.951
2016,wehrlein,16,1M 35.044S,50,95.044
2016,rosberg,1,1M 30.703S,51,90.703
2016,hamilton,2,1M 32.073S,51,92.073
2016,vettel,3,1M 30.137S,51,90.137
2016,ricciardo,4,1M 30.299S,51,90.299
2016,massa,5,1M 33.08S,51,93.08
2016,grosjean,6,1M 32.896S,51,92.896
2016,hulkenberg,7,1M 33.062S,51,93.062
2016,bottas,8,1M 32.725S,51,92.725
2016,sainz,9,1M 32.738S,51,92.738
2016,max_verstappen,10,1M 32.834S,51,92.834
2016,jolyon_palmer,11,1M 33.171S,51,93.171
2016,perez,12,1M 33.046S,51,93.046
2016,kevin_magnussen,13,1M 32.849S,51,92.849
2016,nasr,14,1M 32.761S,51,92.761
2016,button,15,1M 32.762S,51,92.762
2016,wehrlein,16,1M 35.305S,51,95.305
2016,rosberg,1,1M 30.978S,52,90.978
2016,hamilton,2,1M 31.106S,52,91.106
2016,vettel,3,1M 31.262S,52,91.262
2016,ricciardo,4,1M 30.365S,52,90.365
2016,massa,5,1M 33.218S,52,93.218
2016,grosjean,6,1M 33.126S,52,93.126
2016,hulkenberg,7,1M 33.573S,52,93.573
2016,bottas,8,1M 33.389S,52,93.389
2016,sainz,9,1M 33.992S,52,93.992
2016,max_verstappen,10,1M 39.023S,52,99.023
2016,jolyon_palmer,11,1M 33.215S,52,93.215
2016,perez,12,1M 33.308S,52,93.308
2016,kevin_magnussen,13,1M 33.184S,52,93.184
2016,nasr,14,1M 32.913S,52,92.913
2016,button,15,1M 33.104S,52,93.104
2016,wehrlein,16,1M 37.491S,52,97.491
2016,rosberg,1,1M 31.813S,53,91.813
2016,hamilton,2,1M 30.857S,53,90.857
2016,vettel,3,1M 30.665S,53,90.665
2016,ricciardo,4,1M 30.39S,53,90.39
2016,massa,5,1M 33.614S,53,93.614
2016,grosjean,6,1M 33.218S,53,93.218
2016,hulkenberg,7,1M 33.469S,53,93.469
2016,bottas,8,1M 33.71S,53,93.71
2016,sainz,9,1M 33.168S,53,93.168
2016,max_verstappen,10,1M 31.695S,53,91.695
2016,jolyon_palmer,11,1M 33.24S,53,93.24
2016,perez,12,1M 33.256S,53,93.256
2016,kevin_magnussen,13,1M 33.007S,53,93.007
2016,nasr,14,1M 32.768S,53,92.768
2016,button,15,1M 34.49S,53,94.49
2016,wehrlein,16,1M 37.817S,53,97.817
2016,rosberg,1,1M 32.179S,54,92.179
2016,hamilton,2,1M 31.044S,54,91.044
2016,vettel,3,1M 30.907S,54,90.907
2016,ricciardo,4,1M 30.953S,54,90.953
2016,massa,5,1M 33.622S,54,93.622
2016,grosjean,6,1M 33.602S,54,93.602
2016,hulkenberg,7,1M 33.602S,54,93.602
2016,bottas,8,1M 33.695S,54,93.695
2016,sainz,9,1M 33.582S,54,93.582
2016,max_verstappen,10,1M 31.745S,54,91.745
2016,jolyon_palmer,11,1M 33.184S,54,93.184
2016,perez,12,1M 33.757S,54,93.757
2016,kevin_magnussen,13,1M 33.57S,54,93.57
2016,nasr,14,1M 34.267S,54,94.267
2016,button,15,1M 32.715S,54,92.715
2016,wehrlein,16,1M 42.631S,54,102.631
2016,rosberg,1,1M 32.35S,55,92.35
2016,hamilton,2,1M 31.166S,55,91.166
2016,vettel,3,1M 35.239S,55,95.239
2016,ricciardo,4,1M 31.776S,55,91.776
2016,massa,5,1M 33.818S,55,93.818
2016,grosjean,6,1M 33.468S,55,93.468
2016,hulkenberg,7,1M 33.594S,55,93.594
2016,bottas,8,1M 33.715S,55,93.715
2016,sainz,9,1M 34.353S,55,94.353
2016,max_verstappen,10,1M 32.787S,55,92.787
2016,jolyon_palmer,11,1M 33.247S,55,93.247
2016,kevin_magnussen,12,1M 33.242S,55,93.242
2016,perez,13,1M 36.359S,55,96.359
2016,button,14,1M 32.719S,55,92.719
2016,nasr,15,1M 35.929S,55,95.929
2016,wehrlein,16,1M 38.969S,55,98.969
2016,rosberg,1,1M 31.701S,56,91.701
2016,hamilton,2,1M 32.186S,56,92.186
2016,vettel,3,1M 30.965S,56,90.965
2016,ricciardo,4,1M 31.794S,56,91.794
2016,massa,5,1M 34.001S,56,94.001
2016,grosjean,6,1M 33.493S,56,93.493
2016,hulkenberg,7,1M 33.428S,56,93.428
2016,bottas,8,1M 33.389S,56,93.389
2016,sainz,9,1M 32.734S,56,92.734
2016,max_verstappen,10,1M 33.744S,56,93.744
2016,jolyon_palmer,11,1M 33.131S,56,93.131
2016,kevin_magnussen,12,1M 32.635S,56,92.635
2016,perez,13,1M 34.325S,56,94.325
2016,button,14,1M 32.088S,56,92.088
2016,nasr,15,1M 38.282S,56,98.282
2016,wehrlein,16,1M 37.329S,56,97.329
2016,rosberg,1,1M 32.449S,57,92.449
2016,hamilton,2,1M 33.348S,57,93.348
2016,vettel,3,1M 31.634S,57,91.634
2016,ricciardo,4,1M 34.766S,57,94.766
2016,massa,5,1M 34.562S,57,94.562
2016,grosjean,6,1M 34.073S,57,94.073
2016,hulkenberg,7,1M 33.848S,57,93.848
2016,bottas,8,1M 33.886S,57,93.886
2016,sainz,9,1M 34.064S,57,94.064
2016,max_verstappen,10,1M 33.387S,57,93.387
2016,jolyon_palmer,11,1M 33.692S,57,93.692
2016,kevin_magnussen,12,1M 33.343S,57,93.343
2016,perez,13,1M 35.236S,57,95.236
2017,hamilton,1,1M 34.404S,1,94.404
2017,vettel,2,1M 35.078S,1,95.078
2017,bottas,3,1M 36.009S,1,96.009
2017,raikkonen,4,1M 37.493S,1,97.493
2017,max_verstappen,5,1M 38.375S,1,98.375
2017,massa,6,1M 39.674S,1,99.674
2017,grosjean,7,1M 40.716S,1,100.716
2017,sainz,8,1M 41.891S,1,101.891
2017,perez,9,1M 42.868S,1,102.868
2017,kvyat,10,1M 43.91S,1,103.91
2017,alonso,11,1M 44.745S,1,104.745
2017,hulkenberg,12,1M 45.237S,1,105.237
2017,ocon,13,1M 45.554S,1,105.554
2017,stroll,14,1M 46.011S,1,106.011
2017,jolyon_palmer,15,1M 46.279S,1,106.279
2017,vandoorne,16,1M 46.762S,1,106.762
2017,giovinazzi,17,1M 47.489S,1,107.489
2017,ericsson,18,1M 59.379S,1,119.379
2017,kevin_magnussen,19,2M 47.633S,1,167.633
2017,ricciardo,20,4M 56.773S,1,296.773
2017,hamilton,1,1M 29.638S,2,89.638
2017,vettel,2,1M 29.727S,2,89.727
2017,bottas,3,1M 30.141S,2,90.141
2017,raikkonen,4,1M 30.567S,2,90.567
2017,max_verstappen,5,1M 30.829S,2,90.829
2017,massa,6,1M 31.151S,2,91.151
2017,grosjean,7,1M 31.242S,2,91.242
2017,sainz,8,1M 31.386S,2,91.386
2017,perez,9,1M 31.589S,2,91.589
2017,kvyat,10,1M 31.786S,2,91.786
2017,alonso,11,1M 31.942S,2,91.942
2017,hulkenberg,12,1M 32.223S,2,92.223
2017,ocon,13,1M 32.699S,2,92.699
2017,stroll,14,1M 33.362S,2,93.362
2017,jolyon_palmer,15,1M 34.24S,2,94.24
2017,vandoorne,16,1M 34.509S,2,94.509
2017,giovinazzi,17,1M 34.891S,2,94.891
2017,ericsson,18,1M 32.683S,2,92.683
2017,kevin_magnussen,19,1M 37.645S,2,97.645
2017,ricciardo,20,1M 32.51S,2,92.51
2017,hamilton,1,1M 29.119S,3,89.119
2017,vettel,2,1M 29.043S,3,89.043
2017,bottas,3,1M 29.635S,3,89.635
2017,raikkonen,4,1M 30.163S,3,90.163
2017,max_verstappen,5,1M 30.49S,3,90.49
2017,massa,6,1M 30.623S,3,90.623
2017,grosjean,7,1M 31.05S,3,91.05
2017,sainz,8,1M 31.658S,3,91.658
2017,perez,9,1M 31.539S,3,91.539
2017,kvyat,10,1M 31.61S,3,91.61
2017,alonso,11,1M 31.709S,3,91.709
2017,hulkenberg,12,1M 32.092S,3,92.092
2017,ocon,13,1M 32.268S,3,92.268
2017,stroll,14,1M 32.233S,3,92.233
2017,jolyon_palmer,15,1M 33.249S,3,93.249
2017,vandoorne,16,1M 33.571S,3,93.571
2017,giovinazzi,17,1M 33.874S,3,93.874
2017,ericsson,18,1M 32.814S,3,92.814
2017,kevin_magnussen,19,1M 30.558S,3,90.558
2017,ricciardo,20,1M 31.619S,3,91.619
2017,hamilton,1,1M 29.044S,4,89.044
2017,vettel,2,1M 29.128S,4,89.128
2017,bottas,3,1M 29.301S,4,89.301
2017,raikkonen,4,1M 29.95S,4,89.95
2017,max_verstappen,5,1M 29.988S,4,89.988
2017,massa,6,1M 30.613S,4,90.613
2017,grosjean,7,1M 30.763S,4,90.763
2017,sainz,8,1M 30.646S,4,90.646
2017,perez,9,1M 31.043S,4,91.043
2017,kvyat,10,1M 31.005S,4,91.005
2017,alonso,11,1M 31.524S,4,91.524
2017,hulkenberg,12,1M 31.653S,4,91.653
2017,ocon,13,1M 31.56S,4,91.56
2017,stroll,14,1M 31.766S,4,91.766
2017,jolyon_palmer,15,1M 32.311S,4,92.311
2017,vandoorne,16,1M 33.11S,4,93.11
2017,giovinazzi,17,1M 34.121S,4,94.121
2017,ericsson,18,1M 33.655S,4,93.655
2017,kevin_magnussen,19,1M 30.394S,4,90.394
2017,ricciardo,20,1M 32.111S,4,92.111
2017,hamilton,1,1M 28.786S,5,88.786
2017,vettel,2,1M 29.127S,5,89.127
2017,bottas,3,1M 29.46S,5,89.46
2017,raikkonen,4,1M 29.598S,5,89.598
2017,max_verstappen,5,1M 29.904S,5,89.904
2017,massa,6,1M 30.53S,5,90.53
2017,grosjean,7,1M 30.574S,5,90.574
2017,sainz,8,1M 30.745S,5,90.745
2017,perez,9,1M 30.748S,5,90.748
2017,kvyat,10,1M 31.076S,5,91.076
2017,alonso,11,1M 31.76S,5,91.76
2017,hulkenberg,12,1M 31.58S,5,91.58
2017,ocon,13,1M 31.784S,5,91.784
2017,jolyon_palmer,14,1M 32.63S,5,92.63
2017,vandoorne,15,1M 32.245S,5,92.245
2017,giovinazzi,16,1M 33.345S,5,93.345
2017,ericsson,17,1M 33.097S,5,93.097
2017,stroll,18,1M 50.632S,5,110.632
2017,kevin_magnussen,19,1M 30.636S,5,90.636
2017,ricciardo,20,1M 31.961S,5,91.961
2017,hamilton,1,1M 28.919S,6,88.919
2017,vettel,2,1M 29.083S,6,89.083
2017,bottas,3,1M 29.135S,6,89.135
2017,raikkonen,4,1M 29.226S,6,89.226
2017,max_verstappen,5,1M 29.636S,6,89.636
2017,massa,6,1M 30.508S,6,90.508
2017,grosjean,7,1M 30.571S,6,90.571
2017,sainz,8,1M 30.665S,6,90.665
2017,perez,9,1M 31.014S,6,91.014
2017,kvyat,10,1M 30.854S,6,90.854
2017,alonso,11,1M 31.109S,6,91.109
2017,hulkenberg,12,1M 31.247S,6,91.247
2017,ocon,13,1M 31.532S,6,91.532
2017,jolyon_palmer,14,1M 32.195S,6,92.195
2017,vandoorne,15,1M 32.061S,6,92.061
2017,giovinazzi,16,1M 33.125S,6,93.125
2017,ericsson,17,1M 32.857S,6,92.857
2017,stroll,18,1M 35.707S,6,95.707
2017,kevin_magnussen,19,1M 30.564S,6,90.564
2017,ricciardo,20,1M 31.339S,6,91.339
2017,hamilton,1,1M 28.797S,7,88.797
2017,vettel,2,1M 28.865S,7,88.865
2017,bottas,3,1M 29.164S,7,89.164
2017,raikkonen,4,1M 29.311S,7,89.311
2017,max_verstappen,5,1M 29.539S,7,89.539
2017,massa,6,1M 30.144S,7,90.144
2017,grosjean,7,1M 30.288S,7,90.288
2017,sainz,8,1M 30.624S,7,90.624
2017,perez,9,1M 30.62S,7,90.62
2017,kvyat,10,1M 30.852S,7,90.852
2017,alonso,11,1M 31.28S,7,91.28
2017,hulkenberg,12,1M 31.474S,7,91.474
2017,ocon,13,1M 32.242S,7,92.242
2017,jolyon_palmer,14,1M 32.364S,7,92.364
2017,vandoorne,15,1M 34.107S,7,94.107
2017,giovinazzi,16,1M 32.664S,7,92.664
2017,ericsson,17,1M 32.605S,7,92.605
2017,stroll,18,1M 29.825S,7,89.825
2017,kevin_magnussen,19,1M 33.91S,7,93.91
2017,ricciardo,20,1M 32.309S,7,92.309
2017,hamilton,1,1M 28.379S,8,88.379
2017,vettel,2,1M 28.753S,8,88.753
2017,bottas,3,1M 29.488S,8,89.488
2017,raikkonen,4,1M 29.324S,8,89.324
2017,max_verstappen,5,1M 29.548S,8,89.548
2017,massa,6,1M 30.075S,8,90.075
2017,grosjean,7,1M 30.361S,8,90.361
2017,sainz,8,1M 30.783S,8,90.783
2017,perez,9,1M 30.629S,8,90.629
2017,kvyat,10,1M 30.789S,8,90.789
2017,alonso,11,1M 31.138S,8,91.138
2017,hulkenberg,12,1M 31.259S,8,91.259
2017,ocon,13,1M 31.074S,8,91.074
2017,jolyon_palmer,14,1M 32.323S,8,92.323
2017,vandoorne,15,1M 33.833S,8,93.833
2017,giovinazzi,16,1M 33.765S,8,93.765
2017,ericsson,17,1M 32.565S,8,92.565
2017,stroll,18,1M 30.433S,8,90.433
2017,kevin_magnussen,19,1M 33.065S,8,93.065
2017,ricciardo,20,1M 32.695S,8,92.695
2017,hamilton,1,1M 28.391S,9,88.391
2017,vettel,2,1M 28.234S,9,88.234
2017,bottas,3,1M 29.191S,9,89.191
2017,raikkonen,4,1M 29.628S,9,89.628
2017,max_verstappen,5,1M 29.359S,9,89.359
2017,massa,6,1M 30.076S,9,90.076
2017,grosjean,7,1M 30.47S,9,90.47
2017,sainz,8,1M 30.93S,9,90.93
2017,perez,9,1M 30.503S,9,90.503
2017,kvyat,10,1M 30.821S,9,90.821
2017,alonso,11,1M 31.256S,9,91.256
2017,hulkenberg,12,1M 31.131S,9,91.131
2017,ocon,13,1M 31.046S,9,91.046
2017,jolyon_palmer,14,1M 32.559S,9,92.559
2017,giovinazzi,15,1M 33.044S,9,93.044
2017,stroll,16,1M 31.083S,9,91.083
2017,ericsson,17,1M 33.831S,9,93.831
2017,vandoorne,18,2M 8.894S,9,128.894
2017,kevin_magnussen,19,1M 34.74S,9,94.74
2017,ricciardo,20,1M 32.687S,9,92.687
2017,hamilton,1,1M 28.326S,10,88.326
2017,vettel,2,1M 28.657S,10,88.657
2017,bottas,3,1M 28.875S,10,88.875
2017,raikkonen,4,1M 29.612S,10,89.612
2017,max_verstappen,5,1M 29.553S,10,89.553
2017,massa,6,1M 30.11S,10,90.11
2017,grosjean,7,1M 30.296S,10,90.296
2017,sainz,8,1M 30.779S,10,90.779
2017,perez,9,1M 30.491S,10,90.491
2017,kvyat,10,1M 30.477S,10,90.477
2017,alonso,11,1M 30.887S,10,90.887
2017,hulkenberg,12,1M 31.222S,10,91.222
2017,ocon,13,1M 30.919S,10,90.919
2017,jolyon_palmer,14,1M 32.716S,10,92.716
2017,giovinazzi,15,1M 32.662S,10,92.662
2017,stroll,16,1M 30.444S,10,90.444
2017,ericsson,17,1M 32.999S,10,92.999
2017,vandoorne,18,1M 42.673S,10,102.673
2017,kevin_magnussen,19,1M 31.572S,10,91.572
2017,ricciardo,20,1M 30.274S,10,90.274
2017,hamilton,1,1M 28.464S,11,88.464
2017,vettel,2,1M 28.393S,11,88.393
2017,bottas,3,1M 29.092S,11,89.092
2017,raikkonen,4,1M 29.466S,11,89.466
2017,max_verstappen,5,1M 29.409S,11,89.409
2017,massa,6,1M 30.329S,11,90.329
2017,grosjean,7,1M 30.337S,11,90.337
2017,sainz,8,1M 30.393S,11,90.393
2017,perez,9,1M 30.759S,11,90.759
2017,kvyat,10,1M 30.351S,11,90.351
2017,alonso,11,1M 31.138S,11,91.138
2017,hulkenberg,12,1M 31.159S,11,91.159
2017,ocon,13,1M 31.15S,11,91.15
2017,giovinazzi,14,1M 32.977S,11,92.977
2017,stroll,15,1M 31.358S,11,91.358
2017,ericsson,16,1M 34.226S,11,94.226
2017,jolyon_palmer,17,1M 50.997S,11,110.997
2017,vandoorne,18,1M 33.069S,11,93.069
2017,kevin_magnussen,19,1M 31.215S,11,91.215
2017,ricciardo,20,1M 30.039S,11,90.039
2017,hamilton,1,1M 28.424S,12,88.424
2017,vettel,2,1M 28.221S,12,88.221
2017,bottas,3,1M 28.789S,12,88.789
2017,raikkonen,4,1M 29.501S,12,89.501
2017,max_verstappen,5,1M 29.529S,12,89.529
2017,massa,6,1M 30.423S,12,90.423
2017,grosjean,7,1M 30.183S,12,90.183
2017,sainz,8,1M 30.302S,12,90.302
2017,perez,9,1M 30.379S,12,90.379
2017,kvyat,10,1M 30.447S,12,90.447
2017,alonso,11,1M 31.165S,12,91.165
2017,hulkenberg,12,1M 30.859S,12,90.859
2017,ocon,13,1M 31.223S,12,91.223
2017,giovinazzi,14,1M 32.258S,12,92.258
2017,stroll,15,1M 31.795S,12,91.795
2017,ericsson,16,1M 32.825S,12,92.825
2017,jolyon_palmer,17,1M 33.847S,12,93.847
2017,vandoorne,18,1M 33.272S,12,93.272
2017,kevin_magnussen,19,1M 31.113S,12,91.113
2017,ricciardo,20,1M 30.038S,12,90.038
2017,hamilton,1,1M 28.117S,13,88.117
2017,vettel,2,1M 28.372S,13,88.372
2017,bottas,3,1M 28.377S,13,88.377
2017,raikkonen,4,1M 28.941S,13,88.941
2017,max_verstappen,5,1M 29.236S,13,89.236
2017,massa,6,1M 30.642S,13,90.642
2017,grosjean,7,1M 30.492S,13,90.492
2017,sainz,8,1M 30.207S,13,90.207
2017,perez,9,1M 30.511S,13,90.511
2017,kvyat,10,1M 30.363S,13,90.363
2017,alonso,11,1M 31.182S,13,91.182
2017,hulkenberg,12,1M 31.154S,13,91.154
2017,ocon,13,1M 30.866S,13,90.866
2017,giovinazzi,14,1M 32.09S,13,92.09
2017,stroll,15,1M 32.29S,13,92.29
2017,ericsson,16,1M 32.489S,13,92.489
2017,jolyon_palmer,17,1M 42.136S,13,102.136
2017,vandoorne,18,1M 32.034S,13,92.034
2017,kevin_magnussen,19,1M 30.677S,13,90.677
2017,ricciardo,20,1M 29.939S,13,89.939
2017,hamilton,1,1M 29.037S,14,89.037
2017,vettel,2,1M 28.69S,14,88.69
2017,bottas,3,1M 29.214S,14,89.214
2017,raikkonen,4,1M 29.529S,14,89.529
2017,max_verstappen,5,1M 29.559S,14,89.559
2017,massa,6,1M 30.367S,14,90.367
2017,sainz,7,1M 30.489S,14,90.489
2017,perez,8,1M 30.529S,14,90.529
2017,kvyat,9,1M 30.548S,14,90.548
2017,alonso,10,1M 31.018S,14,91.018
2017,hulkenberg,11,1M 31.088S,14,91.088
2017,ocon,12,1M 31.192S,14,91.192
2017,giovinazzi,13,1M 31.872S,14,91.872
2017,stroll,14,1M 31.666S,14,91.666
2017,ericsson,15,1M 32.29S,14,92.29
2017,jolyon_palmer,16,1M 35.432S,14,95.432
2017,vandoorne,17,1M 31.677S,14,91.677
2017,kevin_magnussen,18,1M 30.943S,14,90.943
2017,ricciardo,19,1M 29.945S,14,89.945
2017,hamilton,1,1M 28.494S,15,88.494
2017,vettel,2,1M 28.507S,15,88.507
2017,bottas,3,1M 28.755S,15,88.755
2017,raikkonen,4,1M 29.418S,15,89.418
2017,max_verstappen,5,1M 29.31S,15,89.31
2017,massa,6,1M 30.658S,15,90.658
2017,sainz,7,1M 30.167S,15,90.167
2017,perez,8,1M 30.223S,15,90.223
2017,kvyat,9,1M 30.297S,15,90.297
2017,alonso,10,1M 30.996S,15,90.996
2017,hulkenberg,11,1M 31.004S,15,91.004
2017,ocon,12,1M 48.477S,15,108.477
2017,stroll,13,1M 32.464S,15,92.464
2017,ericsson,14,1M 32.368S,15,92.368
2017,giovinazzi,15,1M 56.702S,15,116.702
2017,jolyon_palmer,16,1M 44.405S,15,104.405
2017,vandoorne,17,1M 31.49S,15,91.49
2017,kevin_magnussen,18,1M 33.469S,15,93.469
2017,ricciardo,19,1M 29.813S,15,89.813
2017,hamilton,1,1M 28.438S,16,88.438
2017,vettel,2,1M 28.221S,16,88.221
2017,bottas,3,1M 29.785S,16,89.785
2017,raikkonen,4,1M 29.291S,16,89.291
2017,max_verstappen,5,1M 29.034S,16,89.034
2017,massa,6,1M 30.365S,16,90.365
2017,sainz,7,1M 30.521S,16,90.521
2017,perez,8,1M 30.204S,16,90.204
2017,kvyat,9,1M 30.088S,16,90.088
2017,alonso,10,1M 49.469S,16,109.469
2017,hulkenberg,11,1M 49.892S,16,109.892
2017,ocon,12,1M 35.295S,16,95.295
2017,stroll,13,1M 30.798S,16,90.798
2017,ericsson,14,1M 32.184S,16,92.184
2017,giovinazzi,15,1M 39.735S,16,99.735
2017,vandoorne,16,1M 31.521S,16,91.521
2017,kevin_magnussen,17,1M 31.01S,16,91.01
2017,ricciardo,18,1M 29.65S,16,89.65
2017,vettel,1,1M 28.364S,17,88.364
2017,bottas,2,1M 29.051S,17,89.051
2017,raikkonen,3,1M 29.257S,17,89.257
2017,hamilton,4,1M 46.345S,17,106.345
2017,max_verstappen,5,1M 29.508S,17,89.508
2017,massa,6,1M 30.457S,17,90.457
2017,sainz,7,1M 30.658S,17,90.658
2017,kvyat,8,1M 30.282S,17,90.282
2017,perez,9,1M 48.359S,17,108.359
2017,alonso,10,1M 36.481S,17,96.481
2017,ocon,11,1M 30.77S,17,90.77
2017,hulkenberg,12,1M 36.123S,17,96.123
2017,stroll,13,1M 30.776S,17,90.776
2017,ericsson,14,1M 33.672S,17,93.672
2017,giovinazzi,15,1M 32.265S,17,92.265
2017,vandoorne,16,1M 31.179S,17,91.179
2017,kevin_magnussen,17,1M 30.466S,17,90.466
2017,ricciardo,18,1M 29.533S,17,89.533
2017,vettel,1,1M 28.478S,18,88.478
2017,bottas,2,1M 28.86S,18,88.86
2017,raikkonen,3,1M 28.698S,18,88.698
2017,max_verstappen,4,1M 29.159S,18,89.159
2017,hamilton,5,1M 33.568S,18,93.568
2017,massa,6,1M 30.552S,18,90.552
2017,kvyat,7,1M 29.639S,18,89.639
2017,sainz,8,1M 47.439S,18,107.439
2017,perez,9,1M 34.367S,18,94.367
2017,alonso,10,1M 30.455S,18,90.455
2017,ocon,11,1M 30.691S,18,90.691
2017,hulkenberg,12,1M 30.729S,18,90.729
2017,stroll,13,1M 30.273S,18,90.273
2017,ericsson,14,1M 32.052S,18,92.052
2017,giovinazzi,15,1M 31.31S,18,91.31
2017,vandoorne,16,1M 33.315S,18,93.315
2017,kevin_magnussen,17,1M 30.519S,18,90.519
2017,ricciardo,18,1M 29.615S,18,89.615
2017,vettel,1,1M 28.118S,19,88.118
2017,bottas,2,1M 28.78S,19,88.78
2017,raikkonen,3,1M 28.916S,19,88.916
2017,max_verstappen,4,1M 28.833S,19,88.833
2017,hamilton,5,1M 27.551S,19,87.551
2017,massa,6,1M 30.843S,19,90.843
2017,kvyat,7,1M 29.985S,19,89.985
2017,perez,8,1M 30.191S,19,90.191
2017,sainz,9,1M 37.066S,19,97.066
2017,alonso,10,1M 30.651S,19,90.651
2017,ocon,11,1M 30.784S,19,90.784
2017,hulkenberg,12,1M 31.091S,19,91.091
2017,stroll,13,1M 30.678S,19,90.678
2017,ericsson,14,1M 33.802S,19,93.802
2017,giovinazzi,15,1M 31.778S,19,91.778
2017,vandoorne,16,1M 31.388S,19,91.388
2017,kevin_magnussen,17,1M 31.745S,19,91.745
2017,ricciardo,18,1M 30.163S,19,90.163
2017,vettel,1,1M 28.224S,20,88.224
2017,bottas,2,1M 29.042S,20,89.042
2017,raikkonen,3,1M 28.836S,20,88.836
2017,max_verstappen,4,1M 29.043S,20,89.043
2017,hamilton,5,1M 28.473S,20,88.473
2017,kvyat,6,1M 29.85S,20,89.85
2017,massa,7,1M 47.482S,20,107.482
2017,perez,8,1M 29.596S,20,89.596
2017,sainz,9,1M 30.048S,20,90.048
2017,alonso,10,1M 30.485S,20,90.485
2017,ocon,11,1M 30.639S,20,90.639
2017,hulkenberg,12,1M 30.779S,20,90.779
2017,stroll,13,1M 30.613S,20,90.613
2017,ericsson,14,1M 32.572S,20,92.572
2017,giovinazzi,15,1M 31.623S,20,91.623
2017,vandoorne,16,1M 31.118S,20,91.118
2017,kevin_magnussen,17,1M 31.141S,20,91.141
2017,ricciardo,18,1M 29.788S,20,89.788
2017,vettel,1,1M 28.578S,21,88.578
2017,bottas,2,1M 28.909S,21,88.909
2017,raikkonen,3,1M 28.987S,21,88.987
2017,max_verstappen,4,1M 29.38S,21,89.38
2017,hamilton,5,1M 28.981S,21,88.981
2017,kvyat,6,1M 30.001S,21,90.001
2017,massa,7,1M 35.004S,21,95.004
2017,perez,8,1M 29.684S,21,89.684
2017,sainz,9,1M 29.938S,21,89.938
2017,alonso,10,1M 30.574S,21,90.574
2017,ocon,11,1M 30.709S,21,90.709
2017,hulkenberg,12,1M 30.589S,21,90.589
2017,stroll,13,1M 30.982S,21,90.982
2017,ericsson,14,1M 36.505S,21,96.505
2017,giovinazzi,15,1M 31.278S,21,91.278
2017,vandoorne,16,1M 31.144S,21,91.144
2017,kevin_magnussen,17,1M 33.849S,21,93.849
2017,ricciardo,18,1M 29.447S,21,89.447
2017,vettel,1,1M 28.501S,22,88.501
2017,bottas,2,1M 28.965S,22,88.965
2017,raikkonen,3,1M 29.485S,22,89.485
2017,max_verstappen,4,1M 29.834S,22,89.834
2017,hamilton,5,1M 29.879S,22,89.879
2017,kvyat,6,1M 30.042S,22,90.042
2017,massa,7,1M 28.966S,22,88.966
2017,perez,8,1M 29.919S,22,89.919
2017,sainz,9,1M 30.27S,22,90.27
2017,alonso,10,1M 30.599S,22,90.599
2017,ocon,11,1M 30.57S,22,90.57
2017,hulkenberg,12,1M 30.767S,22,90.767
2017,stroll,13,1M 32.25S,22,92.25
2017,giovinazzi,14,1M 31.586S,22,91.586
2017,vandoorne,15,1M 31.156S,22,91.156
2017,kevin_magnussen,16,1M 31.043S,22,91.043
2017,ricciardo,17,1M 30.172S,22,90.172
2017,bottas,1,1M 28.871S,23,88.871
2017,vettel,2,1M 46.995S,23,106.995
2017,raikkonen,3,1M 28.616S,23,88.616
2017,max_verstappen,4,1M 29.456S,23,89.456
2017,hamilton,5,1M 29.457S,23,89.457
2017,kvyat,6,1M 30.242S,23,90.242
2017,massa,7,1M 29.041S,23,89.041
2017,perez,8,1M 29.971S,23,89.971
2017,sainz,9,1M 30.267S,23,90.267
2017,alonso,10,1M 30.632S,23,90.632
2017,ocon,11,1M 30.761S,23,90.761
2017,hulkenberg,12,1M 30.277S,23,90.277
2017,stroll,13,1M 31.368S,23,91.368
2017,giovinazzi,14,1M 31.99S,23,91.99
2017,vandoorne,15,1M 33.742S,23,93.742
2017,kevin_magnussen,16,1M 31.421S,23,91.421
2017,ricciardo,17,1M 30.407S,23,90.407
2017,bottas,1,1M 29.671S,24,89.671
2017,raikkonen,2,1M 28.746S,24,88.746
2017,vettel,3,1M 33.83S,24,93.83
2017,max_verstappen,4,1M 31.016S,24,91.016
2017,hamilton,5,1M 31.474S,24,91.474
2017,kvyat,6,1M 30.706S,24,90.706
2017,massa,7,1M 29.448S,24,89.448
2017,perez,8,1M 30.119S,24,90.119
2017,sainz,9,1M 30.384S,24,90.384
